review,label
ghi là mua 1 tặng 2 mà khi khi giao mở ra có 1 thôi shop làm ăn gian dối quá,0
"kem chống nắng màng lọc tốt, ko nâng tông chống nước cũng tốt, mình da hhtd xài thêm tí phấn phủ đến chiều tiết dầu cũng ít, xài hợp nên mua nhiều rồi",1
chất lượng sản phẩm:chưa dùng độ tuổi sử dụng:trẻ đến lớn để tạm 3 sao vì chưa biết có phải hàng thật ko vì mình quét mã barcode lẫn qr ở icheck đều ko ra,0
sản phẩm sấy khoẻ dùng lưc đầu thì khá ok mn nên mua thủ dùng thủ trải nghiệm,1
"chất liệu:cotton , spandex màu sắc:xám , xanh ,đen đúng với mô tả:sản phẩm đúng với mô tả cảm ơn shop đã có những sản phẩm chất lượng đến tay người tiêu dùng , đồ của coolmate thì đã chứng minh rồi",1
"nhận hàng thì vỏ hộp bị rách, hộp thì bị móp. nhìn sản phẩm không chút uy tín gì cả. thất vọng",0
"kinh nghiệm sử dụng:chưa dùng làm đẹp:bt hương thơm:br thấy ghi là tặng chai sữa rửa mặt và kem dưỡng nên mới mua, đặt về khui ra chỉ có chai dầu gội, biết vậy mua chỗ khác có 180k cho rẻ",0
"nhận hàng hơi bất ngờ vì mình nghĩ cx hãng nổi tiếng, chỉ có chai kem thôi không có hộp, đóng gói đơn giản chỉ gói bằng carton xong bỏ vào hộp giấy, mở ra chai của mình trầy xước nhìn cũ kỹ sao ấy.",0
"quần mang đẹp, vải mát, mặc thoáng chứ k bị bí. mình mua nhiều lần ở shop lắm, canh sale nên mua được giá rẻ hơn chút.",1
"tính năng nổi bật:nghe nhạc hay chất lượng sản phẩm:tốt tai nghe nhạc hay nha. thời lượng pin chưa biết nhưng cầm thấy chắc chắn, độ hoàn thiện tương đối tốt.",1
"tets thử thấy ổn, hơi lỏng so với mình dùng sản phẩm olay, da cũng mướt nói chung được giá thành rẻ hơn olay sẽ ủng hộ cảm ơn shop",1
"hơi nhớt, thơm, có nâng tông. bí tắc lỗ chân lông gây mụn. ai mà xài pond k đc thì k nên mua. giá hơn 100k",0
"hộp giấy đóng gói sơ xài, chưa lần mua mà cảm nhận ko hài lòng như vậy. hộp sữa bên trong móp ko còn từ gì để tả mình còn nghi ngờ là sữa giả vì hộp móp nhiều lắm có yêu cầu trả hàng hoàn tiền nhưng chờ ko thấy shipper đến lấy. cảm thấy hoang mang khi mà khui hàng ra thấy mấy lon sữa móp mà ko từ nào diễn tả được",0
"độ tuổi sử dụng:1 6 tuổi chất lượng sản phẩm:tốt bao bì mẫu mã:đẹp shop giao hàng nhanh và đóng gói cẩn thận, sữa tốt nên mua cho bé sử dụng nhé,",1
bao bì mẫu mã:không đường huhu mấy lần trước mình mua vẫn ổn nhưng mà lần này bị thất vọng í mở ra thấy ước nhẹp cái thùng 2 bịch sữa bị bể luôn shop ơi mong shop coi lại khâu đóng gói ạ,0
deal kèm quà mà khui ra khôg thấy quà tặng,0
"hàng giao nhanh, đóng gói kĩ càng. mua đúng 11 11 nên giá siêu rẻ. đánh giá shop 5sao",1
đặt cấp ẩm giao kiềm dầu đã nhiều lần nhắc shop nhưng đặt đơn nào cũng sai,0
bao bì mẫu mã:hộp sữa bị móp méo k vừa ý,0
"đã nhận hàng thank shop, mua hàng của shop lần 2 rồi nc cảm giác mỏng như nhân trần lần này mua loại này trải nghiệm xem sao",1
dành cho da:mọi loại da công dụng:chống nắng mùi hương:thơm không có quà tặng như trong hình avovssovzks9whekodjdbsns,0
"miếng chống nhìn trộm dán xong làm rỗ hình ảnh, trải nghiệm cực kỳ khó chịu, nhức mắt, nếu ai ko quen dùng thì khuyên ko nên mua loại này. mình có chat shop hỏi đổi lại miếng trong được không thì shop yêu cầu chỉ đổi hàng chưa sử dụng mà kính chưa dán thì sao biết chất lượng nó tệ đc, shop còn bảo việc rỗ hình đó là tính năng chống nhìn trộm. cũng mua shop này vài đơn rồi nhưng lần này thấy hàng và thái độ nhân viên trả lời tệ quá nên cho 1sao.",0
"mác đầy đủ,, bóc ra pha thử thấy đóng cặn ở dưới cốc k dám uống, mùi ghê ghê,, shopmall mà hàng nhìn như kiểu hàng nhái á..",0
"giao hàng siêu nhanh,shop nhiệt tình. mua hai mùi đều khá hợp",1
bao bì:nho gon tien hang kh bi nhop meo kinh nghiệm sử dụng:may test khoe su dung ok cong suat phu hop voi nhu cau,1
"giao hàng nhanh, hình chưa dùng chưa hãng này bao giờ thấy chị hà vi review nên mình mua",1
"độ tuổi sử dụng:3 6 tuổi chất lượng sản phẩm:chưa biết thế nào bao bì mẫu mã:đẹp lon nhìn chất lượng có hàng km nhưng trong khi giao lại không có thật đáng tiếc, hình ảnh video mang tính chất minh họa.",0
"giao hàng thiếu sp tặng, liên hệ thì bảo nhấn trả hàng, sau ko gửi bù sp thiếu cho mình, nếu trả hàng đặt lại thì mất thời gian",0
"sản phẩm dạng lỏng, không phải cấu trúc trước giờ. dịch vụ bán hàng của người bán thiếu tôn trọng kh. cs của l oreal xem thường kh, và cs của l oreal nói rằng họ không cần kh.",0
"lần đầu mua thử, nên chưa biết sản phẩm ntnao. đã sử dụng kcn của hãng ok nên mua cả bộ về dùng. nhưng lần này nhận hàng rất thất vọng trong khâu đóng hàng. hàng hãng nổi tiếng nhưng đóng hàng móp méo. k có bảo vệ chống sóc cho đơn hàng. mở hộp ra k có nắp phụ đậy.",0
"vì thích dutch lady nên mình tốn công săn vocher, xong khi nhận được hàng là thế này đây. có video khui hàng nhắn tin shop thì giải quyết đóng thùng trả lại. sữa thì thủng ướt hết mịa thùng. h tốn thời gian mua thùng đóng rồi rửa sữa ướt trả lại à?? mất luôn vocher??thì thôi mình sẽ nhận đơn này và tạm biệt dutch lady! thân gửi!!",0
"quá tệ! kết nối đồng thời 2 bên tai nghe không được. đã liên hệ với shop nhưng có vẻ shop kh hiểu rõ được chính sp của họ, không giải quyết vẫn đề cho khách. quá tệ!",0
đẹp vá trời sẽ mua lại lần sau nếu cần mua những món khác ở shop đây nè,1
"sản phẩm đã mua nhiều lần rồi. rửa sạch mặt, sẽ ủng hộ thêm nha hi han",1
sữa uống như sữa ông thọ pha,0
"mùi hương:ko có mùi công dụng:chống nắng dành cho da:dầu chất kem mềm mịn dạng sữa, sau khi thoa kem chống nắng lên mặt cảm giác không bết dính nhanh thoáng, kiềm dầu tốt khi thoa 2 lần, giao hàng khá nhanh, tóm lại ai lần đầu sử dụng kcn thì chọn em này nhé",1
"để tặng nhưng chả tặng gì chán shop không , đóng hàng cũng không bao bọc kỹ mỗi cái hộp và chai srm",0
"hương vị:ko bao bì mẫu mã:ko giao hang mà thùg tả tơi còn cố tình gói chua lòm , có 23 bihch thôi tb toàn dân",0
mới khui ra mà hàng như tồn kho bán lại cho khách??,0
"bao bì:okk mẹo:okk kinh nghiệm sử dụng:okk sp ok lắm á, chất lượng ok nên mua nha, shipper thân thiện",1
đặt 2 lon có 1 lon bị móp nặng.,0
"sữa ngon, ko bị đổ vỡ, mừi đỉm, rẻ nữa chứ",1
"màu này ko hồng như mẫu hơi thất vọng, bám tệ seeding lố, dùng 3ce lâu r nma dòng này dùng thất vọng thà mua son dưỡng và son bản cũ ok hơn",0
hương vị:ngon bao bì mẫu mã:tốt đóng gói cẩn thận thích hợp uống cà phê sữa các loại vv,1
chất liệu:gửi hàng quá muộn,0
bôi xong không thấy da mướt như những loại kem chống nắng khác. dù một lúc là bắt đầu xuất hiện tình trạng kem bị vắn cục như kiểu bong da. kbt có khả năng chống nắng như thế nào. mùi không thơm,0
sản phâ m đủ nhưng trong quá tri nh vận chuyển 1 hô p sư a bị vỡ nên đô hê t kiê n hàng,0
thùng sữa nhận được bốc mùi thiu khắp nhà. bọc ngoài k rách nhưng sữa bên trong vỡ mấy bịch ướt hết thùng,0
shop đóng gói cẩn thận shop giao hàng nhanh nhận được hàng ưng xỉuu,1
"quần lót:boxer vải:thun lạnh kiểu dáng:boxer quần rất okla luôn ạ, vừa khui đã ưng liên ạ, vải thun lạnh mặc rất ok lắm luôn, chất lượng của coollmate là khỏi bàn cãi nè",1
"giao hàng nhanh, mua 1 hũ dc tặng 2 hũ nhỏ okela, chưa dùng thử nên chưa bik",1
mẹo:rút điện khi không sử dụng bao bì:thiết kể đẹp kinh nghiệm sử dụng:mới mua chưa sử dụng hi vọng máy sấy dùng bền chưa dùng thử chưa bt mẫu mã đẹp,1
"trừ sao vì k được tặng quà kèm như ảnh, mua qua livestream nên k hiện quà trong giỏ nên ko để í , giao hàng nhanh,",0
"sản phẩm này k xứng đáng hơn 200k. nhựa mỏng, nếu rơi thì chống sốc sẽ kém",0
"hôm mua thấy mã giảm giá ngon quá nên mua luôn, hôm sau còn có mã ngon hơn, hơi buồn một tẹo.",1
chưa dùng thử nên chưa biết hiệu quả ra sao nhưng ưng cách đóng gói của shop nên vẫn tặng shop 5,1
tóc mềm mượt:chưa sử dụng phục hồi liên kết tóc:đỡ gãy rụng hương thơm:thơm nhẹ giao hàng lâu đóng gói hàng không cẩn thận đồ bên trong như dùng rồi,0
"chất lượng sản phẩm:tốt độ tuổi sử dụng:6 12 tháng bao bì mẫu mã:đúng đã mua 1 lần, thấy ổn nên đặt tiếp nhưng đợt này mua bị móp lon khá nặng, shop nên đóng gói kỹ hơn nữa, do cần gấp nên không có thời gian đồi",0
shop giao hàng nhanh chủ shop thân thiện sẽ sớm quya lại ủng hộ shop,1
phù hợp với loại da:tất cả mùi hương:có công dụng:dưỡng sáng giao hàng nhanh đóng gói gọn gàng cẩn thận. đủ hàng đủ số lượng. du hang khuyen mai. giá cả ok. mua,1
làm sáng da:ok dưỡng ẩm:ok khả năng thẩm thấu:ok mùi hương:thom mua 1 tặng 1 mà mua 2 sp không được tặng quá thất vọng,0
"mua hàng 1 lần bị bể đã bỏ qua, lần 2 bị hư k dk hoàn hàng trả tiền, 1 sao còn k đáng để mà được nhận ấy, quá tệ.",0
"shop cbi hàng nhanh, đóng gói hàng cẩn thận. vận chuyển giao nhanh. son xinh, màu đẹp.",1
"gói hàng ko cẩn thận, chai nước tẩy tặng kèm đổ hết trơn dính đầy ra mấy chai nước giặt, thùng hàng nát bét có thể do shipper nhưng shop cũng ko gói hàng cẩn thận, có bọc chống sốc mà chỉ để 1 miếng mỏng cho có, không quấn vào sản phẩm mà để lót 1m mỏng qua th, thành ra nó đổ tầy quầy cái hộp hàng của mình. shop coi lại cách gói sp nhé",0
lúc đặt để có kèm tẩy trang lúc nhận thì không có nt thi shop bảo kiểm tra lại lúc đặt này kia xong thì mua lần sau sẽ có vocher này nọ.hãng lớn mà lần này that vọng qá,0
mùi hương:lush bloom độ lưu hương:4 5h giao hàng đúng thời điểm mùi thơm hơi hắc nhiều cồn đc tặng kèm 3 chai mini nhưng giống nhau hơi thất vọng,0
thiếu chai dầu gội tặng lâng đầu mua thêm chưa quay lại lúc khui hàng rất thất vọng và k mua lần 2,0
"sản phẩm tốt, giao hàng nhanh chóng đóng gói xịn. săn được giá siêu tốt luôn. hình ảnh mang tính chất nhận xu ạ",1
"mình đã từng mua hella từ lâu rồi, nhưng đợt gần đây mình thấy càng ngày càng nhiều mùi cồn. chai cũ mình mua cách đây 1 năm khác hẳn so với hiện tại, cùng xịt mà độ lưu hương chai mới kém hẳn, chưa kể còn nồng nặc mùi cồn. chạy theo lợi nhuận quảng cáo, quá thất vọng!",0
tặng cái chai ko đc nữa chai nữa,0
"dạng sữa, dễ thoa, thẩm thấu nhanh, lâu trôi, chống nắng tốt. bản mới dùng cũng okla so với bản cũ vạch đỏ",1
kinh nghiệm sử dụng:chưa sử dụng bao bì:đẹp tưởng mua 1 tặng 2 nhưng nhận được mỗi serum thôi. mình cũng chưa dùng thử nên không biết tác dụng ra sao được cái giao hàng nhanh,0
"mùi hương:dịu nhẹ công dụng:dưỡng sáng da phù hợp với loại da:mọi loại da nếu dùng riêng sản phẩm sẽ không thấy hiệu quả làm sáng, mình trộn thêm bột nia giúp sáng nhanh hơn",1
"thật sự k hiểu cái cách đóng hàng để gửi cho khách của shop, k có 1 tí bọc chống sốc nào",0
"sản phẩm bị hư, mua live có tặng khăn mà không có buồn shop",0
"gió:ke chất lượng sản phẩm kém ! dùng được mấy lượt thì không dùng được nữa, bật ko lên ! shop nói bảo hành nhưng hỗ trợ rề rà, không nhiệt tình hỗ trợ khách hàng bảo hành, kéo dài thời gian !",0
giao hàng nhanh. đóng gói sản phẩm đẹp nhé ạ. rcm nhé. chai nặng càm chắc tay. thơm,1
bao bì:đẹp chắc chắn làm đẹp:tóc gãy rụng hương thơm:thảo mộc không nhận được quà mua nhiều rồi,0
"đặt trùng đơn nên huỷ bớt 1 đơn nhưng k hiểu vì sao shop từ chối. cũng k thấy shop thông tin lại. chất lượng thì chưa dùng nên k biết. trải nghiệm không tốt, mong shop xử lý linh hoạt hơn cho khá",0
nhận 2lần đều so này. mẫu mới shop phải báo hoặc đưa đúng hình ảnh chứ ạ,0
"đu mẹ mùa chai surum hồng về sài, mà trong chai chỉ có mấy giọt .. bấm mấy lần là hết rồi, chai như đã sài rồi còn chỉ 1 mieng .. hoặc dung tích nó chỉ có 4 lần sai đã hết rồi..mọi người mua hàng cân nhắc bọn làm ăn gian dối này",0
"mùi hương liệu khá nồng, không hiểu sao bản này nó hơi khó tan trên da, có vón cục 1 ít, mong khả năng chống nắng ok",0
mình tham gia mini game trúng quà nhưng khi nhận hàng lại ko kèm quà tặng ủa vậy là sao,0
không có hàng khuyến mại!,0
thấy tặng gói nhỏ mà ko có giao chỉ có chai lớn vậy ghi tặng làm gì.,0
"kem lỏng dễ tán,che khuyết điểm tầm 75 ,da dầu sài ok,sẽ mia thêm đồ",1
"qchán ko muốn nói, hàng giao tới bể nắp, thấy còn sài đc thôi nhận luôn chứ tết tới nỏi r, time đâu mà đổi vs trả",0
giữ nhiệt:chuaw bieets chất lượng:chua biet thiết kế:ok này con mèo hồng đó hả : hết hàng cũng k nói zới khách,0
shop nay làm ăn tất trách,0
"săn sale đáng nhẽ được tặng cân mà k có . đúng khung giờ sale mình đặt mua. chọn ấn vào luôn combo gift k hề có phần chọn quà tặng, mua mỗi lần toàn 1 3tr tiền sữa ở đây. sau lần này sẽ đổi . haiz. chán",0
bao lần cái cách đóng gói kh ra thể thống gì,0
"không ưng với cách dán băng dính vao sản phẩm như này, thực sự bóc ra mà khó chịu lắm",0
thiếu hàng tặng mà ko báo,0
"hàng ok, chất lượng, shop giao nhanh uy tín, recommend mng nha",1
hàng móp méo tùm lum lưu ý nhắc các bạn mua coi chừng bị lộn đây là thùng nhỏ không phải thùng to hộp bé tí ti,0
bông rất mềm lau lên da k bị châm chích hay rát da. quà tặng kèm nhiều. hàng chất lượng cao nên mua nhé,1
"sữa giao nhanh, thùng đóng gói cẩn thận, còn nguyên vẹn, sữa ngol",1
thiết kế:ok chất lượng:ko nha t noi tht t mua cho nay cx nhieu ma theo t đánh giá vòng cổ rất dễ hỏng chỉ cần đeo ít nhất 1 tuần là đứt vòng cmn luôn bảo quản:ok,0
bao bì:ok chất lượng cầm khá đầm tay đẹp 10,1
giao nhanh đóng gói cẩn thận giao đúng số lượng đúng mẫu mã đã chọn giá rẻ,1
"eo ơi , săn được của hà linh có 143k thôi , nhưng mà vận chuyển chán vô cùng , sho chỉ cho 1 lớp giấy chống sốc mỏng , bên vận chuyển mà mạnh tay là cái chai có thể vỡ :",0
"hương vị:ổn bao bì mẫu mã:ok sản phẩm đóng gói ok. thời gian giao hàng ok. giao đúng loại, đủ số lượng.",1
hiệu quả:ok giao hàng nhanh đóng gói cẩn thận cạo sạch lần sau sẽ ủng hộ tiep,1
mẹo:ok lam nhe bao bì:ok nha kinh nghiệm sử dụng:thay ok a khong có ồn ào gì nhiều luôn quá xuất sắc,1
"nên sài cho phần body như nách, khuỷ tay chứ mặt bị lên mụn và rát",0
"kinh nghiệm sử dụng:hàng giả làm đẹp:gây kích ứng đợt này mua dính hàng giả r, bth mua kh sao",0
"túi đẹp, đứng form, mẹ mình thích lắm. hình ảnh và video chỉ mang tính chất nhận xu.",1
trong đơn ghi tặng dầu xả mà mở ra có mỗi chai dầu gội. lừa đảo à,0
shop đóng gói sản phẩm oke giao hàng nhanh sản phẩm ổn nhưng đơn này k tặng charm,0
"bao bì:vỏ thủy tinh trắng sứ cảm giác cầm chắc chắn kinh nghiệm sử dụng:chưa trải nghiệm lợi ích:chưa trải nghiệm giao hàng nhanh, date mới 2025 2028, đóng gói rất sơ sài, giá thành phải chăng. tuy nhiên để chương trình quảng cáo mua 1 tăng 1, khi giao đến không có quà tặng. rất nên để quảng cáo đúng tránh người mua hiểu lầm.",0
chất lượng sản phẩm:ok bao bì mẫu mã:đẹp độ tuổi sử dụng:em bé trên 1 tuổi sản phẩm mall nên yên tâm,1
săn sale mua có quà balo vs bình giữ nhiệt. shop giao ko có quà.,0
"mua 2 thùng sữa 1 của vinamilk 1 của cô gái hà lan, thùng vinamilk đến nguyên vẹn ko sao thùng của cô gái hà lan bị rách ở giữa và có 2.bịch sữa bị rách theo, nhận hàng vể thì thấy thùng ướt nhẹt, lại tốn thời gian chèck rồi vứt bịch rách và phải đi rửa từng gói 1, quá bất tiện, tôi là người dùng thật chứ ko phải là đối thủ cạnh tranh gì đâu nhê",0
"cover chất liệu cứng, tháo ra vệ sinh rất khó, trầy đt và nứt luôn cover",0
độ tuổi sử dụng:trẻ sơ sinh chất lượng sản phẩm:ok sữa thơm nhẹ mong là hợp với bé nhà mình gửi hàng nhanh,1
"đóng gói sơ sài, có khi lấy hàng trả về gói bán lại",0
"hình ảnh mang tính chất nhận xu sản phẩm oke, hơi châm chích lúc mới xoa lên mặt, nhưng để tầm 5p sau là hết, có lớp nhũ ánh hồng hồng đẹp lém :",1
"âm thanh:ổn thiết kế:ổn độ trễ cao, thi thoảng còn giật, giá này ko đòi hỏi hơn, đặc biệt pin trâu, chống nước tốt, bỏ vào máy giặt chết mỗi cái dock và 1 tai, còn 1 tai vẫn nghe được 6 tiếng nữa,đáng tiền phết",1
làm đẹp:rửa cho sach da mới giao c sdung giao nhanh nên mua để sài nhaa,1
"đặt hoả tốc đã thanh toán rồi, mua lúc 11g trưa 17g ngày hôm sau mới giao. shop không cho huỷ đơn. tiền ship hoả tốc thì cao. shop còn báo mình giao trễ thì từ chối nhận hàng, nhưng làm vậy mình sẽ bị mất uy tín sau này không mua cod được. 1 sao.",0
lúc nào cũng để đính kèm quà tặng nhưng toàn bịp thôi,0
"làm việc không trung thực, mua 1 tặng 1 xong không thấy tặng gì như mô tả hết. bao bì rõ to nhưng không đầy chả biết để làm gì, vẫn đủ cân nhưng không giống mô tả nên không ưng! hình ảnh mang tính chất nhận xu",0
"bao bì:sanr phamar trầy sướt sp mới khui nhưng lọ bị dơ, trầy. mua hàng 2026 nhưng giao sp xản xuất từ 2024, cũ",0
"đặt hàng 2 ốp nhưng giao 1 ốp, còn dây dưa không giải quyết liền cho khách. cửa hàng làm ăn không uy tín, khâu kiểm hàng quá ẩu, k đúng số lượng, lừa dối, lừa đảo khách hàng. không thể nào mà 2ốp mà cửa hàng có thể để trong 1 bịch nhỏ như vậy được. vô lí",0
thấy quà là hộp serum nhỏ mà sao k thấy.,0
"lọ kem bị bóc seal ko hộp kem đổ miệng lọ tùm lum tin tg shop official mà shop làm ăn vớ vẩn, hoặc nhân viên quá vớ vẩn. cũng tin tưởng nên ko quay video unbox và vì quá gấp dùng đi tiệc nên lần này ko đổi trả. thật sự thất vọng kiểu làm ăn thiếu tử tế của shop đấy, nhiều phản ánh y chang mà ko cải thiện.",0
độ sáng:ko co độ đều màu:kem dùng ko hiệu chỉnh da,0
kinh nghiệm sử dụng:thowm hương thơm:thowm mẹo:thowm mua trúng đợt sale lơn nên đc giá ưu đãi lắm cả nhà. hàng dùng bao chất lượng rồi,1
shop giao hàng nhanh thật.. đặt hôm qua nay giao rồi. dầu dưỡng tóc xài thơm mượt tóc,1
bao bì:kems ko bọc gì cả mẹo:khong kinh nghiệm sử dụng:khong méo hết ko sử dụng chốc sốc hay gì cả đóng gói kém,0
mùi hương:có mùi thơm nhẹ dành cho da:thâm sạm công dụng:dưỡng sáng có công dụng nhưng cần sử dụng lâu dài mới thấy rõ rệt,1
"shop mall mà giao hàng nhìn cái hộp móp méo, tem nhãn rách hết. chả hiểu mall hay dỏm nữa. hàng tem rách thế này mà làm shop mall cái gì. mọi người nên từ bỏ cái shop này",0
"kinh nghiệm sử dụng:2 lần 1 tuần hương thơm:cà phê bao bì:cứng cáp săn sale mua tẩy body được tặng tbc mặt, hạt mịn",1
"mịn:toi thấy lớp phấn siêu mịn, hạt phấn nhỏ kiểm soát dầu:hieu quả kiềm dầu cần kết hợp với lớp nền và xịt khoá cố định giữ lâu trôi:nhưng vẫn cần dặm lại sau vài tiếng phấn phủ của mình bị vỡ khi nhận đc hàng",0
"trước mình mua trên tiktok cơ loại 1.0 ấy ,serum nó mùi thơm chất serum cũng khác ,lần này mua thử 8 mở hộp ra thấy có hiện tựợng bị khui hàng ở dưới đít chai ,mở lọ ra mùi như kiểu xà bông hắc á ,màu nó cam đục kiểu gì ấy ko biết có phải chính hãng ko",0
mô tả có quà tặng nhưng thực tế nhận ko có quà,0
thấy để cường lực là mã wtp 034 nhưng khi giao lại là 065 k biết có nhầm lẫn gì k nữa viền dày kinh khủng dán lên con 15 prm nhìn như mấy còn màn lô vậy đặc biệt là viền dưới rất dày,0
kết cấu:ok màu sắc:ok độ bền:ok ok,1
"mẹo:khong kinh nghiệm sử dụng:15 bao bì:dep hàng chuẩn ạ. đóng gói kỹ. dùng máy êm, săn sale 139 còn được kèm lược",1
hình ảnh và video chỉ mang tính chất nhận xu nên mua dubgf thích săn love rất rẻ,1
gói làm 1 túi bị vỡ sau phải quấn chống sóc n hơn,0
"giao hàng mọi thứ ok, nhưng màuca mình khui thùng cái dựng lên thì 4 ngày sau phát hiện 1 bịch ở khoảng giữa bị xì ra, mình không biết là vì lí do gì nhưng mà thấy bao bì sữa đóng sát mép dễ bung lắm",0
mang tiếng shop mall lớn như vậy nhưng chăm sóc khách hàng thua mấy shop nhỏ. mình mua tại đây cả trăm lon sữa xong đổi lại được cách tiếp đãi như này nha mọi người. tui vẫn còn mua và nếu các bạn còn làm việc cho có lệ như này nữa thì ăn 1 dài dài nha :,0
độ trong suốt:op lưng rất trong nhìn đẹp như điện thoại trần chống sốc:op nhựa cứng cap không biết có chống va đạp không cầm nắm:op cầm chắc tay gọn gàng nhược điểm là lắp vào thì dễ mà mở ra rất cứng rất là khó mở ra bị bể liền vì rất cứng tiết cái ốp ghê,0
shop cho thêm cái tem ghi 0.1 chỉ đc không trông phèn quá tưởng đồ giả cơ,0
đúng với mô tả:sai mô tả màu sắc:đen chất liệu:không thông thoáng rất tệ ! size ghi 1 đằng nhưng về mặc thì không vừa. đã mua trừ hao rồi vẫn ôm bó. size 2xl nhưng nhỏ xíu à. nhắn tin hỗ trọ chưa được gì sáng ra là chặn tin nhắn tôi rồi. rất ghét như vậy. có 150k à sống bẩn quá. hỗ trợ đổi size đàng hoàng còn quay lại chứ có phải mua 1 lần rồi thôi đâu. gáng chặn vậy 100 hay 100 người rồi mình đổi tẻn shop mình lừa tiếp nha. muốn nói chuyện mở chặn ra nói nè chứ chặn vậy là sợ hay gì ?,0
"m đặt dove ở cần thơ các bạn còn gói tránh trầy xước từng sản phẩm mà kho ở bắc ninh gửi về cần thơ lại gói đồ như này. không biết hủ kem ủ tóc đã lỗi ở nắp trước hay do trong quá trình vận chuyển bị trầy xước thì m k rõ, nếu bị trước mà không kiểm tra kỹ rồi gửi cho khách hàng luôn thì quả là cẩu thả. thật sự m rất khó chịu khi cầm hủ kem ủ tóc mà nắp bị lỗi như thế này.",0
"hương thơm:mùi hương liệu nồng quá mình bị kích ứng da ở những chỗ da mỏng, da đổ nhiều dầu và k thấy nâng tông như quảng cáo. cộng thêm cái mùi thật sự nồng nữa, k mua lại",0
độ đậm:mực viết ra không đều lắm viết êm:cứng,0
"siêu tệ luôn ý, giữ chặt xong vẫn rút cả kính. cuối vẫn phải tự gỡ lớp bóng ra tự dán : là bộ tự dán dữ chưa : chả biết hàng giả hay sao",0
"lon sữa bị móp 1 bên,giao hàng ko đúng như trong hình,ko biết bị móp méo do nguyên nhân gì,mấy lần trước mua ko bị,shop gói hàng ko cẩn thận,ko che chắn cẩn thận, một phần nguyên nhân ảnh hưởng đến sản phẩm, thất vọng quá,chắc sẽ suy nghĩ khi muốn mua lại",0
"ôi lần đầu mình mua, mình mua 3c dùng thử 2c đầu ksao đến cái t3 ktra thì bị thủng sợ vch, xm rv mng yên tâm lắm nma ai ngờ bị thủng, lần đầu cũng như lần cuối mua ở shop",0
"công dụng:sấy tóc bao bì mẫu mã:siêu đẹp máy nhỏ mà rõ mạnh, chắc đêm k dám sấy, bố mẹ hàng xóm đấm chết",1
giao thiếu hàng mình yêu cầu giao thêm cho đủ mà shop không đồng ý. con mình hết sữa mới đặt mua. shop giao hàng thiếu rồi shop yêu cầu trả hàng lại cho shop chứ không gửi thêm hàng còn thiếu. giờ trả hàng thì không có sữa con mình uống. shop đúng là dồn khách hàng vô thế kẹt. mô tả sp một đằng giao hành theo một nẻo. chẳng khác nào treo đầu dê bán thịt chó. shopee mall mà làm ăn kiểu này mất uy tín quá,0
bao bì mẫu mã:ddungs chất lượng sản phẩm:ổn độ tuổi sử dụng:trẻ em hình ảnh và video chỉ mang tính chất nhận xu,1
hình ảnh mang tính chất nhận xu shop giao hàng nhanh đóng gói cẩn thận,1
kinh nghiệm sử dụng:co bao bì:bt mẹo:khong t đặt 3 lần. 3 lần đều đặt combo kiềm dầu nhưng 3 lần shop đều giao loại dưỡng ẩm. quá tam 3 bận. t sẽ cạch mặt page này luôn. chắc shop này toàn tuyển nhân viên mù chữ nên lần nào cũng k phân biệt được kiềm dầu và dưỡng ẩm. ngu ít thôi hay cố tình vậy shop. t thề k bao giờ đặt lần nào nữa.,0
mình đã nhận được dép cho bé dép đẹp dung nhu mo tả be rat thích có tặng kèm cham mua dc sale nen gia phai chăng,1
"độ tuổi sử dụng:1 đến 3 t đóng gói gì mà tệ , shop mall mà làm ăn gì kỳ vậy",0
"dép giao nhanh, hỗ trợ khách nhanh dù mua dịp cận tết, dép hơi rộng chân mỏng nhớ lui size",1
"mua nhiều lần của cửa hàng này rồi, giá rẻ, sữa date mới, giao hàng nhanh, khi hết sẽ mua tiếp",1
hàng tốt. giao hàng nhanh shop đóng gói cẩn thận. sẽ ủng hộ shop lâu dài,1
bao bì mẫu mã:ok hương vị:ok giao hàng nhanh shipper thân thiện nhiệt tình hình ảnh mang tính chất tham khảo thôi mà lần sau sẽ ủng hộ hết mình cho shop 5 sao nhé,1
sp chống nắng tốt. sử dụng oki. chính hãng giá tốt săn sale. sẽ ủng hộ thêm,1
"đặt hoả tốc, app báo giao trong ngày nhưng ngày hôm sau mới nhận được hàng, liên hệ với shop thì shop bảo đợi ship? vậy đặt hoả tốc làm gì ?",0
"trải nghiệm mua hàng thật sự tồi tệ. bán hàng kèm quà mà giao hàng lại không tặng. đổ lỗi cho khách là không check quà trước khi mua, trong khi hình ảnh quà tặng đã hiển thị. giải quyết kêu bấm hoàn hàng, ủa mua để dùng chứ đâu phải để hoàn, rồi thật sự có muốn giải quyết không. thôi chia tay nhãn hàng từ đây",0
"đóng gói kĩ càng, giao hàng rất nhanh nhé. máy sấy mình thấy tạm ổn, nma lực sấy không mạnh quá, phù hợp với giá tiền",1
chất liệu:kong đúng với mô tả:k màu sắc:ok chat vai mong binh thuong dong goi binh thuong co che ten san pham quan khong co tem mac hi,0
lợi ích:lam sach da làm đẹp:da dau mẹo:dung hang ngày lần đầu mua lần đầu trải nghiệm sản phẩm. mong là hợp với da hỗn hợp dầu của mình. shipper nhiệt tình thân thiện,1
